variant,method,true,estimate,se,covered,rep,seed
Baseline,Oracle state,1.066540555337898,1.0679030224529171,0.0885877390032948,1,553,171212376
Positivity stress,Design erasure,1.1016144346952201,1.269274851542125,0.09909206931469693,1,553,171212376
Positivity stress,Admissible refinement,1.1016144346952201,1.0311093963551512,0.10473890157833389,1,553,171212376
Positivity stress,Oracle state,1.1016144346952201,1.0492721297871284,0.09947517859613646,1,553,171212376
Outcome compression,Design erasure,1.035023692739931,1.0856486254508493,0.09057446779338323,1,553,171212376
Outcome compression,Admissible refinement,1.035023692739931,1.0163392759354677,0.09525818419494206,1,553,171212376
Outcome compression,Oracle state,1.035023692739931,1.0210047092048484,0.0879091721531677,1,553,171212376
Nonclassical representation,Design erasure,1.090026447983394,0.9979367346868585,0.07427675289762785,1,553,171212376
Nonclassical representation,Admissible refinement,1.090026447983394,0.954491680182767,0.07416030907234522,1,553,171212376
Nonclassical representation,Oracle state,1.090026447983394,0.976401528092939,0.07321586976971299,1,553,171212376
Baseline,Design erasure,1.0930291040695583,1.2037588206669534,0.08677985052817899,1,554,2325342297
Baseline,Admissible refinement,1.0930291040695583,0.9810635258115445,0.08748849341379504,1,554,2325342297
Baseline,Oracle state,1.0930291040695583,1.0233280432895158,0.08280220797624827,1,554,2325342297
Positivity stress,Design erasure,1.1029309787951094,1.333986544841305,0.10340413138251954,0,554,2325342297
Positivity stress,Admissible refinement,1.1029309787951094,1.0978792370412314,0.10760428173913296,1,554,2325342297
Positivity stress,Oracle state,1.1029309787951094,1.1133669644240325,0.10704465675927133,1,554,2325342297
Outcome compression,Design erasure,1.0512086046041205,1.0412480235515456,0.09262268864311658,1,554,2325342297
Outcome compression,Admissible refinement,1.0512086046041205,0.9913003793095141,0.09389730384929772,1,554,2325342297
Outcome compression,Oracle state,1.0512086046041205,1.0075363778500437,0.08931128083539012,1,554,2325342297
Nonclassical representation,Design erasure,1.0458789983793229,1.0364669530186839,0.07512014664633691,1,554,2325342297
Nonclassical representation,Admissible refinement,1.0458789983793229,1.00373591700796,0.07651048032839196,1,554,2325342297
Nonclassical representation,Oracle state,1.0458789983793229,0.9785453354325577,0.0746854873147959,1,554,2325342297
Baseline,Design erasure,1.0917448728522248,1.2837923035946384,0.10519870978819815,1,555,3330534574
Baseline,Admissible refinement,1.0917448728522248,1.1840007735922142,0.10055647083042699,1,555,3330534574
Baseline,Oracle state,1.0917448728522248,1.193782042527904,0.09681749376699536,1,555,3330534574
Positivity stress,Design erasure,1.0547153578837183,1.3566513030445657,0.0791780136239353,0,555,3330534574
Positivity stress,Admissible refinement,1.0547153578837183,0.99703048801667,0.0805768933577506,1,555,3330534574
Positivity stress,Oracle state,1.0547153578837183,1.0354315073363627,0.0790060139297142,1,555,3330534574
Outcome compression,Design erasure,1.0594682684977463,1.2816305970534703,0.08913284928807227,0,555,3330534574
Outcome compression,Admissible refinement,1.0594682684977463,1.2214360759149807,0.09007952754772627,1,555,3330534574
Outcome compression,Oracle state,1.0594682684977463,1.2213208372574995,0.08968531376983374,1,555,3330534574
Nonclassical representation,Design erasure,1.0881314603223442,1.2390441145615214,0.089957785933041,1,555,3330534574
Nonclassical representation,Admissible refinement,1.0881314603223442,1.1900719471490324,0.09086711285095887,1,555,3330534574
Nonclassical representation,Oracle state,1.0881314603223442,1.2035234095254923,0.09002367528035905,1,555,3330534574
Baseline,Design erasure,1.0643390554904577,1.1594481279321274,0.08894621908856158,1,556,4140834883
Baseline,Admissible refinement,1.0643390554904577,0.9482235903285133,0.08696110489943462,1,556,4140834883
Baseline,Oracle state,1.0643390554904577,0.9823247249121009,0.0850034008295973,1,556,4140834883
Positivity stress,Design erasure,1.0596077916892106,1.1940580033072083,0.09763067782555031,1,556,4140834883
Positivity stress,Admissible refinement,1.0596077916892106,0.9435582364459297,0.10604522568702944,1,556,4140834883
Positivity stress,Oracle state,1.0596077916892106,0.9727886024290316,0.10559015603595333,1,556,4140834883
Outcome compression,Design erasure,1.0607309196096948,1.2081636284281245,0.09181726089218047,1,556,4140834883
Outcome compression,Admissible refinement,1.0607309196096948,1.1938348989238485,0.09305638486219042,1,556,4140834883
Outcome compression,Oracle state,1.0607309196096948,1.1839734276754807,0.0932249000547912,1,556,4140834883
Nonclassical representation,Design erasure,1.0532403278271714,1.1529860465943953,0.09198856628682067,1,556,4140834883
Nonclassical representation,Admissible refinement,1.0532403278271714,1.1086353233318544,0.09347326667332602,1,556,4140834883
Nonclassical representation,Oracle state,1.0532403278271714,1.128641899154739,0.09072063648212883,1,556,4140834883
Baseline,Design erasure,1.0872828546703603,1.39977965792168,0.09291296050394168,0,557,2255725870
Baseline,Admissible refinement,1.0872828546703603,1.2291233109643738,0.09510698995006803,1,557,2255725870
Baseline,Oracle state,1.0872828546703603,1.2255907043120218,0.09611668658854655,1,557,2255725870
Positivity stress,Design erasure,1.0775579952224998,1.2092666545750272,0.08661757384050853,1,557,2255725870
Positivity stress,Admissible refinement,1.0775579952224998,0.9315536798419315,0.0954538209726794,1,557,2255725870
Positivity stress,Oracle state,1.0775579952224998,0.9748987334266699,0.09349390219733165,1,557,2255725870
Outcome compression,Design erasure,1.0878759924727817,1.3051280530496694,0.09631472543242378,0,557,2255725870
Outcome compression,Admissible refinement,1.0878759924727817,1.272182408653572,0.09655735941217605,1,557,2255725870
Outcome compression,Oracle state,1.0878759924727817,1.245924357056312,0.09626804050659972,1,557,2255725870
Nonclassical representation,Design erasure,1.0621766928112508,1.1027535366314196,0.09421758115264439,1,557,2255725870
Nonclassical representation,Admissible refinement,1.0621766928112508,1.0750124706733377,0.09334826394048365,1,557,2255725870
Nonclassical representation,Oracle state,1.0621766928112508,1.0810573633786917,0.08938975528292636,1,557,2255725870
Baseline,Design erasure,1.0199120969723072,1.2459215386218438,0.07921426259649808,0,558,3326807954
Baseline,Admissible refinement,1.0199120969723072,1.089765996694942,0.08134390955786279,1,558,3326807954
Baseline,Oracle state,1.0199120969723072,1.1027647148876965,0.0803571854887903,1,558,3326807954
Positivity stress,Design erasure,1.0803162454487283,1.4849781103452286,0.0958100015761757,0,558,3326807954
Positivity stress,Admissible refinement,1.0803162454487283,1.1844034648781252,0.09853734372817081,1,558,3326807954
Positivity stress,Oracle state,1.0803162454487283,1.1655546530094205,0.097088305201861,1,558,3326807954
Outcome compression,Design erasure,1.0350312072740486,1.0565187206599607,0.08023964558363766,1,558,3326807954
Outcome compression,Admissible refinement,1.0350312072740486,0.9808262572628975,0.08369560492778928,1,558,3326807954
Outcome compression,Oracle state,1.0350312072740486,0.9925474162385598,0.08176119486264974,1,558,3326807954
Nonclassical representation,Design erasure,1.0910487658071086,1.0459749409678623,0.09950449205995844,1,558,3326807954
Nonclassical representation,Admissible refinement,1.0910487658071086,1.0192625494358518,0.1008552415841948,1,558,3326807954
Nonclassical representation,Oracle state,1.0910487658071086,0.9495516836575524,0.09735250391793179,1,558,3326807954
Baseline,Design erasure,1.058198670420343,1.0335758775872421,0.10947650715821236,1,559,6722765
Baseline,Admissible refinement,1.058198670420343,0.904507563895538,0.11273646255703676,1,559,6722765
Baseline,Oracle state,1.058198670420343,0.940421895948684,0.10983443530724986,1,559,6722765
Positivity stress,Design erasure,1.062215805834303,1.3198054501640324,0.0996751315196149,0,559,6722765
Positivity stress,Admissible refinement,1.062215805834303,1.0616199318334165,0.10029927239058674,1,559,6722765
Positivity stress,Oracle state,1.062215805834303,1.0605632807717913,0.09904729816464117,1,559,6722765
Outcome compression,Design erasure,1.0653355732883396,1.064819554779756,0.08846052358924249,1,559,6722765
Outcome compression,Admissible refinement,1.0653355732883396,0.9868381989667074,0.09130555243712674,1,559,6722765
Outcome compression,Oracle state,1.0653355732883396,0.9760281895441871,0.08971899588889709,1,559,6722765
Nonclassical representation,Design erasure,1.0725872995547374,1.1751781210653944,0.09708154405693624,1,559,6722765
Nonclassical representation,Admissible refinement,1.0725872995547374,1.1353348435790127,0.09771172773025012,1,559,6722765
Nonclassical representation,Oracle state,1.0725872995547374,1.1205320610728693,0.09757602063370156,1,559,6722765
Baseline,Design erasure,1.0601783696347677,1.1607722190477452,0.09224295681000652,1,560,2879709640
Baseline,Admissible refinement,1.0601783696347677,1.0208128251006785,0.08548953339098757,1,560,2879709640
Baseline,Oracle state,1.0601783696347677,1.0479270568870604,0.0832926762052323,1,560,2879709640
Positivity stress,Design erasure,1.0635455955564361,1.2460719741467736,0.08473627138283582,0,560,2879709640
Positivity stress,Admissible refinement,1.0635455955564361,0.9594728276137231,0.09053743892785258,1,560,2879709640
Positivity stress,Oracle state,1.0635455955564361,0.9823802383150531,0.08711290665927714,1,560,2879709640
Outcome compression,Design erasure,1.0692352940158432,1.0578878870325619,0.0928552248925986,1,560,2879709640
Outcome compression,Admissible refinement,1.0692352940158432,1.021276872939126,0.09348072195318136,1,560,2879709640
Outcome compression,Oracle state,1.0692352940158432,1.0366939098011194,0.091016479123309,1,560,2879709640
Nonclassical representation,Design erasure,1.063379708113508,1.1208010545362321,0.08449084976943763,1,560,2879709640
Nonclassical representation,Admissible refinement,1.063379708113508,1.0870306138261665,0.08402185795639022,1,560,2879709640
Nonclassical representation,Oracle state,1.063379708113508,1.1060749599529995,0.07920059959813193,1,560,2879709640
Baseline,Design erasure,1.0722824426978668,1.2181024405141332,0.09574082023674602,1,561,1955675194
Baseline,Admissible refinement,1.0722824426978668,1.0442225597866865,0.09031109643978097,1,561,1955675194
Baseline,Oracle state,1.0722824426978668,1.0574273958310278,0.08640987295032165,1,561,1955675194
Positivity stress,Design erasure,1.0581106369234727,1.2386589076057892,0.1016874537265062,1,561,1955675194
Positivity stress,Admissible refinement,1.0581106369234727,0.9383503315608696,0.09810805429652833,1,561,1955675194
Positivity stress,Oracle state,1.0581106369234727,0.9323781714656885,0.09517723360501952,1,561,1955675194
Outcome compression,Design erasure,1.0665945182173102,1.1307605904451254,0.09109136176397463,1,561,1955675194
Outcome compression,Admissible refinement,1.0665945182173102,1.0982108211019013,0.09141089500068866,1,561,1955675194
Outcome compression,Oracle state,1.0665945182173102,1.1070266466358083,0.08822847170740383,1,561,1955675194
Nonclassical representation,Design erasure,1.0930294210060796,1.0639175473346971,0.08093211567655484,1,561,1955675194
Nonclassical representation,Admissible refinement,1.0930294210060796,1.0122983418713583,0.08252541299595495,1,561,1955675194
Nonclassical representation,Oracle state,1.0930294210060796,1.0090453721466552,0.07982657133246886,1,561,1955675194
Baseline,Design erasure,1.0701321326842514,1.373954169141058,0.09766726786543116,0,562,795507088
Baseline,Admissible refinement,1.0701321326842514,1.1982577280570759,0.0992984769286126,1,562,795507088
Baseline,Oracle state,1.0701321326842514,1.1839724707098203,0.09581282323929279,1,562,795507088
Positivity stress,Design erasure,1.0709723709251506,1.1640716334930057,0.09338224521942627,1,562,795507088
Positivity stress,Admissible refinement,1.0709723709251506,0.9446018289429499,0.09748567826055167,1,562,795507088
Positivity stress,Oracle state,1.0709723709251506,0.9741181984355012,0.09737393722424645,1,562,795507088
Outcome compression,Design erasure,1.0684964042345177,1.093361564020927,0.09603343882184982,1,562,795507088
Outcome compression,Admissible refinement,1.0684964042345177,1.0639123799775767,0.10260589260913522,1,562,795507088
Outcome compression,Oracle state,1.0684964042345177,1.0494870888212655,0.09680560432566901,1,562,795507088
Nonclassical representation,Design erasure,1.0460210445486477,0.9841659588811065,0.10018362388698553,1,562,795507088
Nonclassical representation,Admissible refinement,1.0460210445486477,0.9324870217123562,0.10091349135764967,1,562,795507088
Nonclassical representation,Oracle state,1.0460210445486477,0.8995688294103905,0.09656708520335194,1,562,795507088
Baseline,Design erasure,1.0284260385775659,1.10188834781326,0.09030313080030729,1,563,3327669015
Baseline,Admissible refinement,1.0284260385775659,0.9681116075017615,0.08844754069439698,1,563,3327669015
Baseline,Oracle state,1.0284260385775659,1.0029120786728283,0.08727261641586695,1,563,3327669015
Positivity stress,Design erasure,1.0768385295489376,1.2072247569001757,0.10086745173513134,1,563,3327669015
Positivity stress,Admissible refinement,1.0768385295489376,0.9861998314503927,0.10988395581999075,1,563,3327669015
Positivity stress,Oracle state,1.0768385295489376,1.0007721596606274,0.10981435512606796,1,563,3327669015
Outcome compression,Design erasure,1.0715578252471942,0.9953478624335586,0.09511504630419658,1,563,3327669015
Outcome compression,Admissible refinement,1.0715578252471942,0.9540770157719054,0.09565554675773856,1,563,3327669015
Outcome compression,Oracle state,1.0715578252471942,0.9642624249144967,0.09235081221160311,1,563,3327669015
Nonclassical representation,Design erasure,1.0436235603416333,1.0736009169391016,0.08430363210971949,1,563,3327669015
Nonclassical representation,Admissible refinement,1.0436235603416333,0.9924997195146181,0.0843216899435448,1,563,3327669015
Nonclassical representation,Oracle state,1.0436235603416333,1.0085266119747425,0.08214153029192446,1,563,3327669015
Baseline,Design erasure,1.125852839654771,1.4383823184231384,0.10078288579276859,0,564,4260201449
Baseline,Admissible refinement,1.125852839654771,1.2591319198980555,0.10194778906326808,1,564,4260201449
Baseline,Oracle state,1.125852839654771,1.2686783173681568,0.10072448030999165,1,564,4260201449
Positivity stress,Design erasure,1.04264772524762,1.2976674787314784,0.10449283548414752,0,564,4260201449
Positivity stress,Admissible refinement,1.04264772524762,1.0212737685880853,0.10749178648083248,1,564,4260201449
Positivity stress,Oracle state,1.04264772524762,1.0308549965918554,0.10438498304696892,1,564,4260201449
Outcome compression,Design erasure,0.9971769699911719,1.2260537217414529,0.08209525141983832,0,564,4260201449
Outcome compression,Admissible refinement,0.9971769699911719,1.1482400324432356,0.08319799479444558,1,564,4260201449
Outcome compression,Oracle state,0.9971769699911719,1.1421709986654462,0.07920882196180361,1,564,4260201449
Nonclassical representation,Design erasure,1.0761818542851431,0.9882251445838278,0.078595040952393,1,564,4260201449
Nonclassical representation,Admissible refinement,1.0761818542851431,0.9590441311190775,0.08322220872178267,1,564,4260201449
Nonclassical representation,Oracle state,1.0761818542851431,0.9722083377710006,0.07868309595482809,1,564,4260201449
Baseline,Design erasure,1.079295460903892,1.3289671618772927,0.09132998967412273,0,565,1493560054
Baseline,Admissible refinement,1.079295460903892,1.1708162736374463,0.09080480325504964,1,565,1493560054
Baseline,Oracle state,1.079295460903892,1.1767673496939468,0.08781990439924704,1,565,1493560054
Positivity stress,Design erasure,1.0987856012366781,1.4944179211508317,0.10338167606077958,0,565,1493560054
Positivity stress,Admissible refinement,1.0987856012366781,1.283739685164618,0.11330191100813232,1,565,1493560054
Positivity stress,Oracle state,1.0987856012366781,1.266769402525855,0.10687054796067964,1,565,1493560054
Outcome compression,Design erasure,1.0629494003305022,1.0954933433868903,0.0862156679734802,1,565,1493560054
Outcome compression,Admissible refinement,1.0629494003305022,1.0158459315173212,0.08868347213224613,1,565,1493560054
Outcome compression,Oracle state,1.0629494003305022,1.0155107630973916,0.08614900248192492,1,565,1493560054
Nonclassical representation,Design erasure,1.0409505437962183,1.237946958023437,0.08376691079486913,0,565,1493560054
Nonclassical representation,Admissible refinement,1.0409505437962183,1.1949034791442128,0.08623439081367353,1,565,1493560054
Nonclassical representation,Oracle state,1.0409505437962183,1.202443092058368,0.08245516578463107,1,565,1493560054
Baseline,Design erasure,1.0816802570437931,1.029383226371725,0.10535787401654817,1,566,2342782679
Baseline,Admissible refinement,1.0816802570437931,0.8709091403667171,0.09999599471198405,0,566,2342782679
Baseline,Oracle state,1.0816802570437931,0.9003110225909902,0.09681865514873982,1,566,2342782679
Positivity stress,Design erasure,1.0553407386980216,1.118310216134154,0.10120961308218779,1,566,2342782679
Positivity stress,Admissible refinement,1.0553407386980216,0.8895611676543206,0.09752830021467385,1,566,2342782679
Positivity stress,Oracle state,1.0553407386980216,0.850705949897143,0.09766325484852184,0,566,2342782679
Outcome compression,Design erasure,1.0197394717612744,1.0794286549161878,0.08349512027419205,1,566,2342782679
Outcome compression,Admissible refinement,1.0197394717612744,1.035425780040206,0.08650565552754517,1,566,2342782679
Outcome compression,Oracle state,1.0197394717612744,1.0280225297627439,0.08587602563014095,1,566,2342782679
Nonclassical representation,Design erasure,1.0356324785522386,1.082959782052331,0.08471182819869236,1,566,2342782679
Nonclassical representation,Admissible refinement,1.0356324785522386,1.0455409691980457,0.0856875842034568,1,566,2342782679
Nonclassical representation,Oracle state,1.0356324785522386,1.0445794617778459,0.08379810100821934,1,566,2342782679
Baseline,Design erasure,1.0744362354638624,1.2910311870936904,0.09588006906596344,0,567,2670345008
Baseline,Admissible refinement,1.0744362354638624,1.1550606830065617,0.0942278948765754,1,567,2670345008
Baseline,Oracle state,1.0744362354638624,1.1688242818176473,0.09323220202813301,1,567,2670345008
Positivity stress,Design erasure,1.1173960519077941,1.452426626661765,0.10570321259374507,0,567,2670345008
Positivity stress,Admissible refinement,1.1173960519077941,1.2214674046031626,0.1103182158958412,1,567,2670345008
Positivity stress,Oracle state,1.1173960519077941,1.2262888959096188,0.10900531086360409,1,567,2670345008
Outcome compression,Design erasure,1.0874648393560937,1.173311131871721,0.0833961068607432,1,567,2670345008
Outcome compression,Admissible refinement,1.0874648393560937,1.1382068125951672,0.08080555945571874,1,567,2670345008
Outcome compression,Oracle state,1.0874648393560937,1.1463399566012413,0.0813468297486261,1,567,2670345008
Nonclassical representation,Design erasure,1.0868025933431682,1.184179756769103,0.09567690775339592,1,567,2670345008
Nonclassical representation,Admissible refinement,1.0868025933431682,1.140824460504809,0.09472390213523763,1,567,2670345008
Nonclassical representation,Oracle state,1.0868025933431682,1.1401989242704431,0.09501433898609538,1,567,2670345008
Baseline,Design erasure,1.074823915115308,1.250236018300708,0.0948894234324355,1,568,2993840531
Baseline,Admissible refinement,1.074823915115308,1.1550533815216513,0.0954081627622801,1,568,2993840531
Baseline,Oracle state,1.074823915115308,1.141662775909719,0.08901573974760076,1,568,2993840531
Positivity stress,Design erasure,1.0629578261119972,1.374952222067375,0.08865274535676267,0,568,2993840531
Positivity stress,Admissible refinement,1.0629578261119972,1.0835067727973955,0.09167492716080469,1,568,2993840531
Positivity stress,Oracle state,1.0629578261119972,1.0989612396851065,0.08758668809413814,1,568,2993840531
Outcome compression,Design erasure,1.051570412502019,1.0612317484941471,0.08578516566891739,1,568,2993840531
Outcome compression,Admissible refinement,1.051570412502019,0.9852921557524621,0.08384200142430535,1,568,2993840531
Outcome compression,Oracle state,1.051570412502019,1.0116903153228585,0.0811462346015685,1,568,2993840531
Nonclassical representation,Design erasure,1.0383345922238176,1.2124592569510515,0.09827395790219147,1,568,2993840531
Nonclassical representation,Admissible refinement,1.0383345922238176,1.1807449420669285,0.09969906761938534,1,568,2993840531
Nonclassical representation,Oracle state,1.0383345922238176,1.1913103566017533,0.09652823740867392,1,568,2993840531
Baseline,Design erasure,1.0352880987757613,1.1937188537178747,0.09974893372159759,1,569,314439118
Baseline,Admissible refinement,1.0352880987757613,1.0499997734161288,0.09638497991455358,1,569,314439118
Baseline,Oracle state,1.0352880987757613,1.0749351503864615,0.09614650748119828,1,569,314439118
Positivity stress,Design erasure,1.0944380562374212,1.2855932808634236,0.09798670857724827,1,569,314439118
Positivity stress,Admissible refinement,1.0944380562374212,1.0489618990269816,0.09532938750814919,1,569,314439118
Positivity stress,Oracle state,1.0944380562374212,1.035709187577756,0.09428303012553296,1,569,314439118
Outcome compression,Design erasure,1.0216000893352142,1.002752314968855,0.09353638444372889,1,569,314439118
Outcome compression,Admissible refinement,1.0216000893352142,0.9275604831977202,0.0953820198657556,1,569,314439118
Outcome compression,Oracle state,1.0216000893352142,0.9502278997046183,0.09369276314238485,1,569,314439118
Nonclassical representation,Design erasure,1.0969060517883682,0.9228611146395435,0.0958912874494982,1,569,314439118
Nonclassical representation,Admissible refinement,1.0969060517883682,0.8596671261910985,0.09559724952792549,0,569,314439118
Nonclassical representation,Oracle state,1.0969060517883682,0.8862789586000897,0.09103334425761822,0,569,314439118
Baseline,Design erasure,1.0553756736642865,1.1894503559038323,0.09449093010256203,1,570,3484999163
Baseline,Admissible refinement,1.0553756736642865,1.0103513625024172,0.09358316514173244,1,570,3484999163
Baseline,Oracle state,1.0553756736642865,1.0167058491693903,0.09197473919509616,1,570,3484999163
Positivity stress,Design erasure,1.1048622956386824,1.447476627072629,0.08685394315601044,0,570,3484999163
Positivity stress,Admissible refinement,1.1048622956386824,1.1971000207413025,0.09153113504867048,1,570,3484999163
Positivity stress,Oracle state,1.1048622956386824,1.2202296387777527,0.0872202893856008,1,570,3484999163
Outcome compression,Design erasure,1.0590388325117979,1.153540422181427,0.08705255616898853,1,570,3484999163
Outcome compression,Admissible refinement,1.0590388325117979,1.0882131144078504,0.08793280403108267,1,570,3484999163
Outcome compression,Oracle state,1.0590388325117979,1.08516614535591,0.08542538654399447,1,570,3484999163
Nonclassical representation,Design erasure,1.0605552554521942,1.2082305695884432,0.08957993094389528,1,570,3484999163
Nonclassical representation,Admissible refinement,1.0605552554521942,1.1635640013728825,0.09020493548397748,1,570,3484999163
Nonclassical representation,Oracle state,1.0605552554521942,1.1850817555528323,0.08989465109791236,1,570,3484999163
Baseline,Design erasure,1.0058057229558168,1.1569853404392867,0.08571001547903447,1,571,1727495595
Baseline,Admissible refinement,1.0058057229558168,1.0574075410104853,0.08387692359643911,1,571,1727495595
Baseline,Oracle state,1.0058057229558168,1.0587732905992295,0.08219233882779974,1,571,1727495595
Positivity stress,Design erasure,1.0812972075223575,1.3594435478852471,0.10075338323971035,0,571,1727495595
Positivity stress,Admissible refinement,1.0812972075223575,1.1214639186638409,0.10121548187675479,1,571,1727495595
Positivity stress,Oracle state,1.0812972075223575,1.0961142795874956,0.09298165882609041,1,571,1727495595
Outcome compression,Design erasure,1.0670848143829919,1.038791476095606,0.08666704918980446,1,571,1727495595
Outcome compression,Admissible refinement,1.0670848143829919,0.9401746295410538,0.08951137151288525,1,571,1727495595
Outcome compression,Oracle state,1.0670848143829919,0.9851204619092331,0.08977771128862079,1,571,1727495595
Nonclassical representation,Design erasure,1.0919342848828761,1.1293116417072344,0.08577596475691518,1,571,1727495595
Nonclassical representation,Admissible refinement,1.0919342848828761,1.0905382048832633,0.08746046323838598,1,571,1727495595
Nonclassical representation,Oracle state,1.0919342848828761,1.0469907002654593,0.08466940981821433,1,571,1727495595
Baseline,Design erasure,1.100912628428322,1.1472540718283604,0.10112694423468357,1,572,2847121604
Baseline,Admissible refinement,1.100912628428322,0.9927936425849054,0.0945517623168638,1,572,2847121604
Baseline,Oracle state,1.100912628428322,0.9812488828019019,0.09686913105574826,1,572,2847121604
Positivity stress,Design erasure,1.0517861558127948,1.1389239336156756,0.11143557218092373,1,572,2847121604
Positivity stress,Admissible refinement,1.0517861558127948,0.8322879470490465,0.11357034435196064,1,572,2847121604
Positivity stress,Oracle state,1.0517861558127948,0.8218964627416819,0.11179242023041147,0,572,2847121604
Outcome compression,Design erasure,1.1062370319243024,1.1817301763845809,0.08884994486456305,1,572,2847121604
Outcome compression,Admissible refinement,1.1062370319243024,1.1208548981349564,0.09176623408843246,1,572,2847121604
Outcome compression,Oracle state,1.1062370319243024,1.0849474788289837,0.09191392959484493,1,572,2847121604
Nonclassical representation,Design erasure,1.0987396341762241,0.9927659441321026,0.08482169852572151,1,572,2847121604
Nonclassical representation,Admissible refinement,1.0987396341762241,0.9687329313688803,0.0869430264259963,1,572,2847121604
Nonclassical representation,Oracle state,1.0987396341762241,0.9528534952349582,0.08509334459137562,1,572,2847121604
Baseline,Design erasure,1.052884777621534,1.2855798535082725,0.09403717337617588,0,573,1488518395
Baseline,Admissible refinement,1.052884777621534,1.1814177911063652,0.08856529542775742,1,573,1488518395
Baseline,Oracle state,1.052884777621534,1.1608662477251035,0.08760144589289649,1,573,1488518395
Positivity stress,Design erasure,1.082266837091674,1.2149591959017099,0.10133564473490099,1,573,1488518395
Positivity stress,Admissible refinement,1.082266837091674,1.0220388085071908,0.09721063610062157,1,573,1488518395
Positivity stress,Oracle state,1.082266837091674,1.0194921241187382,0.09571639535219721,1,573,1488518395
Outcome compression,Design erasure,1.0455901702174442,1.1987994055120181,0.0933017971457354,1,573,1488518395
Outcome compression,Admissible refinement,1.0455901702174442,1.1355483299081706,0.09426302269698242,1,573,1488518395
Outcome compression,Oracle state,1.0455901702174442,1.1412598123441082,0.09259811878474318,1,573,1488518395
Nonclassical representation,Design erasure,1.100064573763145,1.3207288123508811,0.09726619420137825,0,573,1488518395
Nonclassical representation,Admissible refinement,1.100064573763145,1.2775760338159248,0.09460474523278692,1,573,1488518395
Nonclassical representation,Oracle state,1.100064573763145,1.2753079788411186,0.09413515329492604,1,573,1488518395
Baseline,Design erasure,1.0662923812165717,1.1790167587773925,0.08966475586015014,1,574,3708924783
Baseline,Admissible refinement,1.0662923812165717,1.0653812793245783,0.09111276426547146,1,574,3708924783
Baseline,Oracle state,1.0662923812165717,1.0550540479663775,0.08690156169632786,1,574,3708924783
Positivity stress,Design erasure,1.0497921012800344,1.2829496914570424,0.09871778344868515,0,574,3708924783
Positivity stress,Admissible refinement,1.0497921012800344,0.9271457123463765,0.10094008161670381,1,574,3708924783
Positivity stress,Oracle state,1.0497921012800344,0.9699054534509951,0.10243143721955963,1,574,3708924783
Outcome compression,Design erasure,1.0584970905450133,1.1358591454975755,0.08934502845157977,1,574,3708924783
Outcome compression,Admissible refinement,1.0584970905450133,1.0773695087853385,0.08616952558257408,1,574,3708924783
Outcome compression,Oracle state,1.0584970905450133,1.1182009851791188,0.08749507311018187,1,574,3708924783
Nonclassical representation,Design erasure,1.0738760012006658,1.0327607257638618,0.07875214852137194,1,574,3708924783
Nonclassical representation,Admissible refinement,1.0738760012006658,0.9771611150996415,0.08088612285852183,1,574,3708924783
Nonclassical representation,Oracle state,1.0738760012006658,0.9578577927300631,0.08102049826524846,1,574,3708924783
Baseline,Design erasure,1.0569842729782042,1.288329033671084,0.08999050166472788,0,575,677077349
Baseline,Admissible refinement,1.0569842729782042,1.1446656401216029,0.09302238620986282,1,575,677077349
Baseline,Oracle state,1.0569842729782042,1.1181920823741465,0.09124274970871686,1,575,677077349
Positivity stress,Design erasure,1.1087462803757755,1.28852271853804,0.0876627193257478,0,575,677077349
Positivity stress,Admissible refinement,1.1087462803757755,1.0632215910416551,0.08885926003511341,1,575,677077349
Positivity stress,Oracle state,1.1087462803757755,1.0774811776220483,0.0876487191003808,1,575,677077349
Outcome compression,Design erasure,1.057003266915348,1.1618158927579074,0.09390332554440141,1,575,677077349
Outcome compression,Admissible refinement,1.057003266915348,1.1292175461700764,0.09324479633289232,1,575,677077349
Outcome compression,Oracle state,1.057003266915348,1.1304309388772362,0.08853502870779514,1,575,677077349
Nonclassical representation,Design erasure,1.062868546627011,1.091791248051052,0.084163280453921,1,575,677077349
Nonclassical representation,Admissible refinement,1.062868546627011,1.0554545550246284,0.08374006520977278,1,575,677077349
Nonclassical representation,Oracle state,1.062868546627011,1.0566622455306383,0.08415971046205308,1,575,677077349
Baseline,Design erasure,1.04469379803261,1.2116775962663315,0.09737838036382009,1,576,1782050194
Baseline,Admissible refinement,1.04469379803261,1.070352076536248,0.09598232521215869,1,576,1782050194
Baseline,Oracle state,1.04469379803261,1.0688292589818005,0.09411637886505506,1,576,1782050194
Positivity stress,Design erasure,1.0365804270239718,1.3508869196645836,0.10489745807025572,0,576,1782050194
Positivity stress,Admissible refinement,1.0365804270239718,1.1126350775125675,0.10107723861387756,1,576,1782050194
Positivity stress,Oracle state,1.0365804270239718,1.1273380736967835,0.09886955810114556,1,576,1782050194
Outcome compression,Design erasure,1.1270433429161284,1.2080478019874101,0.08704064884408912,1,576,1782050194
Outcome compression,Admissible refinement,1.1270433429161284,1.13365205863332,0.087334129834838,1,576,1782050194
Outcome compression,Oracle state,1.1270433429161284,1.128330179751576,0.0844287297907808,1,576,1782050194
Nonclassical representation,Design erasure,1.0229949915597834,1.1693013290374807,0.09210113598762122,1,576,1782050194
